Message ID;Content_en;Content_de;Content_it;Content_nl;info;MPAM;weekly;daily;difficulty;purpose;activity;category;Video_it;Video_nl
1168;Always wear appropriate clothing and footwear.;Immer geeignete Kleidung und Schuhe tragen.;Se non hai un vero e proprio orto o giardino, puoi comunque coltivare in vaso nel tuo balcone. Oppure, potresti cercare consigli sulle tue piante da appartamento https://www.portaledelverde.it/blog-giardinaggio/piante-da-appartamento-cura-e-coltivazione/ Prova anche il video qui sotto.;Draag altijd geschikte kleding en schoeisel.;;0;;;;;gardening;bullet point;https://www.youtube.com/watch?v=IMHvs7MTzpA ;
1169;Depending on the activity, physical restrictions are possible. e.g.: long kneeling or squatting for knee problems, long stooped posture for spinal problems.;Je nach Tätig sind körperliche Einschränkungen möglich. z.B.: langes Knien oder Hocken bei Knieproblemen, lange gebückte Haltung bei Wirbelsäulenproblemen. ;Evita di recarti danni alla schiena seguendo questi consigli https://www.comefareorto.com/la-preparazione-del-terreno-per-lorto/ ;Afhankelijk van de activiteit zijn lichamelijke aanpassingen mogelijk, bijv. lang knielen of hurken bij knieproblemen, lang vooroverbuigen bij rugproblemen.;;0;;;;;gardening;contraindication;;
1170;Golf is a sport that can be played by any age and ability group. Different types of strokes occur in golf, which have different intensity. For more leisurely and less intense exercise, you can move on to mini golf. Important in this sport is also the ability to concentrate for a long time.;Golf ist eine Sportart die von jeder Alters- und Leistungsgruppe gespielt werden kann. Es kommen im Golf verschiedene Schlagarten vor, die eine unterschiedliche Intensität aufweisen. Für gemütlichere und weniger intensive Bewegung kann man zum Minigolf übergehen. Wichtig in dieser Sportart ist auch die Konzentrationsfähigkeit über längere Zeit.;Il golf è uno sport adatta a qualsiasi età e non sono richieste particolari abilità. Nel golf possono essere dati colpi di diverso tipo e intensità. Puoi anche iniziare con il minigolf, se vuoi fare un esercizio piacevole e meno intenso. In questo sport è anche importante la capacità di concentrarsi a lungo. Approfondisci qui: http://www.dotgolf.it/golf-sport/ ;Golf is een sport die op elke leeftijd en elk niveau kan worden gespeeld. Er zijn verschillende soorten slagen bij golf, met verschillende intensiteit. Voor een meer ontspannen en minder intensieve training kun je overstappen op mini-golf. Belangrijk bij deze sport is ook het vermogen om je lange tijd te concentreren.;;0;;;;;golf;description;;
1171;Correct execution of the technique requires the muscles of the entire body. You can also walk long distances and thereby train endurance.;Beim richtigen ausführen der Technik ist die Muskulatur des gesamten Körpers gefordert. Man kann auch lange Strecken zu Fuß zurücklegen und dadurch die Ausdauer trainieren.;La corretta esecuzione della tecnica coinvolge i muscoli di tutto il corpo. Camminando nel campo da golf per lunghe distanze, puoi allenare anche la resistenza.;Bij een juiste toepassing van de techniek worden de spieren van het hele lichaam gebruikt. Je kunt ook lange afstanden lopen en daarmee je uithoudingsvermogen trainen.;;0;;;;;golf;advantage;;
1172;Proper technique is essential. The technique must be taught and rehearsed by a trained coach to reduce the risk of injury.;Eine richtige Technik ist unabdingbar. Die Technik muss von einem geschulten Trainier beigebracht und einstudiert werden um eine Verletzungsgefahr zu verringern.;Acquisire una tecnica di lancio corretta è essenziale, e deve essere insegnata e sperimentata con un allenatore esperto, per ridurre il rischio di strappi alla schiena e lesioni.;De juiste techniek is essentieel. Die moet geleerd en geoefend worden bij een ervaren coach om het risico op blessures te verkleinen.;;0;;;;;golf;warning;;
1173;Before starting you need to be taught the correct technique by a trainer;Vor dem Beginn muss man sich die Richtige Technik von einem Trainer beibringen lassen;Prima di iniziare, rivolgiti ad un allenatore per imparare le tecniche più corrette.;Voordat je begint moet je de juiste techniek aanleren bij een trainer.;;0;;;;;golf;bullet point;;
1174;Pay attention to suitable clothing and shoes;Auf geeignete Kleidung und Schuhe achten;Procurati abbigliamento e calzature adatti.;Let op dat je geschikte kleding en schoenen draagt.;;0;;;;;golf;bullet point;;
1175;Use the right equipment (golf clubs);Die richtige Ausrüstung (Golfschläger) verwenden;Usa l'attrezzatura giusta, cioè le mazze da golf.;Gebruik de juiste benodigdheden (golfclubs).;;0;;;;;golf;bullet point;;
1176;Acute back pain;Akute Rückenbeschwerden;Forte dolore alla schiena.;Acute rugpijn;;0;;;;;golf;contraindication;;
1177;Acute discomfort in the area of the shoulders;Akute Beschwerden im Bereich der Schultern;Grave fastidio nella zona delle spalle.;Acute pijn rond de schouders;;0;;;;;golf;contraindication;;
1178;Gymnastics is about the training of the body and its care and strengthening. Gymnastics refers to the strengthening and toning of the whole body and is adapted to each individual.;In der Gymnastik geht es um die Ertüchtigung des menschlichen Körpers und um die Pflege und Stärkung dessen. Die Gymnastik bezieht sich auf die Kräftigung und Ertüchtigung des gesamten Körpers und wird für jeden Individuell angepasst.;La ginnastica dolce serve a prendersi cura del corpo e ad allenarlo. Esercizi per il rafforzamento e alla tonificazione di tutto il corpo, possono essere adattati a ogni individuo.;Bij gymnastiek train je het lichaam en verzorg en versterk je het. Gymnastiek maakt het hele lichaam krachtiger en gespierder en kan worden aangepast aan ieder individu.;;0;;;;;gymnastics;description;;
1179;The advantage is training the whole body and adapting to any level of performance.;Der Vorteil ist das Trainieren des gesamten Körpers und die Anpassung an jedes Leistungsniveaus.;Il vantaggio è che puoi allenare il tuo corpo a qualsiasi livello di prestazione.;Het voordeel is dat je het hele lichaam traint en dat je het kunt aanpassen aan elk niveau van uitvoering.;;0;;;;;gymnastics;advantage;;
1180;Execution under guidance prevents overuse and incorrect execution.;Eine Ausführung unter Anleitung beugt Überbeanspruchung und falsche Ausführung vor.;Affidarsi ad un istruttore, per fare i movimenti corretti ed evitare di esagerare.;Uitvoeren onder begeleiding voorkomt overbelasting en onjuiste uitvoering.;;0;;;;;gymnastics;warning;;
1181;It is advantageous to rehearse the appropriate exercises at the beginning under guidance in order to avoid incorrect loads and movements.;Es ist von Vorteil zu Beginn unter Anleitung die geeigneten Übungen einzustudieren um falsche Belastungen und Bewegungen zu vermeiden.;È preferibile iniziare con esercizi appropriati e guidati da un esperto per evitare carichi e movimenti errati. In alternativa, inizia a seguire lezioni di ginnastica dolce on-line, che trovi nei video qui sotto. Puoi anche provare con la pratica dei 5 tibetani.;Het is handig om de geschikte oefeningen in het begin meerdere keren onder begeleiding te doen om onjuiste belastingen en bewegingen te vermijden.;;0;;;;;gymnastics;bullet point;https://www.youtube.com/watch?v=7rqIJ638U-Q https://www.youtube.com/watch?v=AWS25cTEmGo https://www.youtube.com/watch?v=lrhmEcf9PTs https://www.youtube.com/watch?v=bmWkPTpeuRA&t=2s;
1182;Choose a suitable place and surface. It is advantageous to have a non-slippery gymnastics mat and enough space.;Einen geeigneten Ort und Untergrund wählen. Von Vorteil ist eine nicht rutschende Gymnastikmatte und genügend Platz.;Se non vai in palestra, scegli un luogo e una superficie adatti. Dovresti avere un tappetino da ginnastica e uno spazio sufficiente.;Kies een geschikte plek en ondergrond. Het is handig om een antislip-gymnastiekmat en genoeg ruimte te hebben.;;0;;;;;gymnastics;bullet point;;
1183;Make sure to drink fluids before, during and after exercise;Achte auf Flüssigkeitsaufnahme vor, während und nach der Gymnastik;Assicurati di essere ben idratato: bere liquidi prima, durante e dopo l'esercizio;Zorg dat je voor, tijdens en na de training drinkt.;;0;;;;;gymnastics;bullet point;;
1184;If pain occurs, stop the session or modify or avoid the movement during which the pain occurs.;Beim Auftreten von Schmerzen die Einheit abbrechen oder die Bewegung bei der der Schmerz auftritt abwandeln oder vermeiden.;In caso di dolore, interrompi la sessione, oppure modifica o evita il movimento doloroso.;Als je pijn krijgt, stop dan met de sessie, pas de beweging die pijn geeft aan of sla haar over.;;0;;;;;gymnastics;contraindication;;
1185;Horse riding is a sport for all ages. More and more people are approaching horse riding as they get closer to their retirement. With some precautions, horse riding is practicable even in old age.;Reiten ist ein Sport für alle Altersgruppen. Immer mehr Menschen praktizieren Reiten, je näher sie dem Rentenalter kommen. Mit einigen Vorsichtsmaßnahmen ist das Reiten auch im hohen Alter praktikabel.;L'equitazione è uno sport per tutte le età. Sempre più persone si avvicinano ai cavalli nell'approcciare del pensionamento. Con alcune accortezze, l'equitazione è praticabile anche in terza età, come spiegato in questo articolo: https://www.larena.it/territori/citt%C3%A0/attivit%C3%A0-fisica-ideale-anche-per-gli-anzianicon-alcune-cautele-1.6059925 ;Paardrijden is een sport voor alle leeftijden. Steeds meer mensen beginnen met paardrijden naarmate ze dichter bij hun pensioen komen. Met enkele voorzorgsmaatregelen is paardrijden zelfs op oudere leeftijd mogelijk, zoals in dit artikel wordt uitgelegd: https://manegeruiterbond.nl/nieuws/leren-paardrijden-op-oudere-leeftijd-kan/;;0;;;;;horse riding;description;;
1186;It is an beneficial activity for both body and mind. Physically, horse riding stimulates various muscles involved in posture, and goes to improve it. Moreover, it boosts breathing and stimulates blood flow.;Es ist eine wohltuende Aktivität für Körper und Geist. Körperlich stimuliert das Reiten verschiedene Muskeln, die an der Körperhaltung beteiligt sind, und verbessert diese. Außerdem fördert es die Atmung und regt die Durchblutung an.;E' un'attività che fa bene sia al corpo che alla mente. Fisicamente, l'equitazione stimola molti muscoli coinvolti nella postura, andandola a migliorare. Inoltre, migliora la respirazione e stimola il flusso sanguigno.;Het is een heilzame activiteit voor zowel lichaam als geest. Bij paardrijden worden verschillende spieren gebruikt die nodig zijn voor een goede houding waardoor deze verbetert. Bovendien stimuleert het de ademhaling en de doorbloeding.;;0;;;;;horse riding;advantage;;
1187;Contact a riding school where an instructor can guide you in the activity safely;Wenden Sie sich an eine Reitschule, wo ein Lehrer Sie sicher in die Aktivität einführen kann;Rivolgiti ad un maneggio dove un istruttore può guidarti nell'attività in sicurezza;Neem contact op met een manege die is aangesloten bij de Stichting Veilige Paardensport of van de Federatie van Nederlandse Ruitersportcentra.;;0;;;;;horse riding;bullet point;;
1188;Riding a horse gives you the opportunity to be outdoors in green spaces and to familiarise with a very friendly and sensitive animal;Das Reiten gibt Ihnen die Möglichkeit, sich draußen im Grünen aufzuhalten und sich mit einem sehr freundlichen und sensiblen Tier vertraut zu machen;Andare a cavallo ti da' la possibilità di stare all'aria aperta in spazi verdi e di prender confidenza con un animale molto amichevole e sensibile.;Paardrijden geeft je de mogelijkheid om buiten in de natuur te zijn en vertrouwd te raken met een zeer vriendelijk en gevoelig dier.;;0;;;;;horse riding;bullet point;;
1189;For horse riding it is best to wear comfortable and practical clothing according to the season. Pants should be stretchy or baggy, while appropriate footwear are sneakers / trecking or ankle boots. The helmet and other safety equipment should be provided by the riding school, but it is best to check it before you go.;Zum Reiten ist es am besten, bequeme und praktische Kleidung entsprechend der Jahreszeit zu tragen. Hosen sollten dehnbar oder sackartig sein, während geeignetes Schuhwerk Turnschuhe/Trekking- oder Ankle Boots sind. Der Helm und andere Sicherheitsausrüstung sollte von der Reitschule zur Verfügung gestellt werden, aber es ist am besten, dies vorher zu überprüfen.;Per fare equitazione è bene indossare indumenti comodi e pratici in base alla stagione. I pantaloni dovrebbero essere elastici o larghi, mentre le scarpe van bene da ginnastica, trecking o stivaletti. Il caschetto e altre attrezzature dovrebbero essere fornite dal maneggio a cui vi rivolgete, è bene informarsi prima di andare.;Voor paardrijden is het het beste om comfortabele en praktische kleding te dragen, afhankelijk van het seizoen. Broeken moeten rekbaar of baggy zijn, geschikte schoenen zijn sneakers /rijlaarzen of enkellaarzen. De helm en andere veiligheidsuitrusting moet worden verstrekt door de manege, deze kunt je het beste even controleren voordat je vertrekt.;;0;;;;;horse riding;bullet point;;
1190;Be careful, if you have back, knee or hip pain or severe arthritic problems, it is best to avoid this activity.;Seien Sie vorsichtig, wenn Sie Rücken-, Knie- oder Hüftschmerzen oder schwere arthritische Probleme haben, ist es am besten, diese Aktivität zu vermeiden.;Attenzione, se si hanno dolori alla schiena, ginocchia e anche o gravi problemi artritici è meglio evitare questa attività.;Wees voorzichtig als je rug-, knie- of heuppijn hebt. Wanneer je ernstige artritis hebt is het het beste om deze activiteit te vermijden.;;0;;;;;horse riding;contraindication;;
1191;Tennis is a backstroke game played with special rackets on an appropriate field. The intensity can be well regulated by the type of game and the playing partner. The movement on the court with the racket and ball challenges the endurance and coordination of the body.;Tennis ist ein Rückschlagspiel das mit speziellen Schlägern auf einem entsprechenden Feld. Die Intensität kann durch die Spielart und den Spielpartner gut reguliert werden. Durch die Bewegung am Platz mit dem Schläger und Ball wird die Ausdauer und Koordination des Körpers gefordert.;Il tennis si gioca con delle apposite racchette su un campo appropriato. L'intensità dell'attività può essere ben regolata dal tipo di tennis e dal compagno di gioco, in quanto si può giocare in due o in quattro. Il movimento in campo con la racchetta e la palla incrementa la resistenza fisica e la coordinazione del corpo. Per approfondire clicca qui: http://www.benessere.com/fitness_e_sport/sport/tennis.htm ;Tennis is een spel dat wordt gespeeld met speciale rackets op een geschikte ondergrond. De intensiteit kan goed gereguleerd worden door het soort spel en de speelgenoot. De beweging op het veld met het racket en de bal is een uitdaging voor het uithoudingsvermogen en de coördinatie van het lichaam.;;0;;;;;tennis;description;;
1192;This sport trains endurance and especially hand-eye coordination.;Bei dieser Sportart werden die Ausdauer und ganz speziell die Hand-Augen-Koordination geschult. ;Questo sport allena la resistenza fisica e la coordinazione corporea, particolarmente quella occhio-mano.;Bij deze sport train je je uithoudingsvermogen en vooral de hand-oogcoördinatie.;;0;;;;;tennis;advantage;;
1193;One is tempted by balls that are difficult to reach to perform demanding movements. However, this can be avoided by playing the balls lightly. An easy way of playing means to play the balls close to the partner. (If necessary, consult a trainer for tips).;Man ist verleitet durch Bälle die schwer zu erreichen sind anspruchsvolle Bewegungen durchzuführen. Dies kann jedoch mit einer leichten Spielart der Bälle vermieden werden. Eine leichte Spielart bedeutet die Bälle in die Nähe des Partners zu spielen. (Gegebenfalls einen Trainer heranziehen um sich Tipps geben zu lassen);"Si può essere tentati di raggiungere palline difficili eseguendo movimenti impegnativi. Questo può essere evitato dosando il colpo da dare alla pallina. Sono comunque necessarie le istruzioni di un esperto, almeno per iniziare. Oppure, se si è alle prime armi, si possono fare corsi ed iniziare dal ""mini-tennis"" https://www.federtennis.it/Giocare-a-tennis/Adulti/Imparare-a-qualsiasi-eta ";Bij ballen die lastig te bereiken zijn is het verleidelijk om belastende bewegingen te maken. Dit kan echter vermeden worden door niet zo hard tegen de ballen te slaan. Een ontspannen manier van spelen betekent de ballen dicht bij de partner te spelen. (Raadpleeg een trainer voor tips, mocht dat nodig zijn.);;0;;;;;tennis;warning;;
1194;Use sneakers with firm and grippy sole;Verwenden von Turnschuhen mit fester und griffigen Sohle;Usa scarpe da ginnastica con una suola ferma ed aderente.;Draag sportschoenen met een stevige, ruwe zool.;;0;;;;;tennis;bullet point;;
1195;The clothes should fit well and still offer enough freedom of movement.;Die Kleidung soll gut sitzen und dennoch genügend Bewegungsfreiheit bieten;Gli indumenti dovrebbero essere comodi lasciare una libertà di movimento sufficiente.;Je kleren moeten goed passen en nog steeds genoeg bewegingsvrijheid geven.;;0;;;;;tennis;bullet point;;
1196;When choosing a racket is necessary to have good advice;Bei der Wahl des Schlägers ist eine gute Beratung notwendig;E' bene cercare il consiglio di un esperto per l'acquisto della racchetta.;Bij het uitkiezen van een racket is het noodzakelijk om goed advies te krijgen.;;0;;;;;tennis;bullet point;;
1197;Knee and spine problems;Knie- und Wirbelsäulenprobleme;Problemi alle ginocchia ed alla schiena.;Knie- en rugproblemen;;0;;;;;tennis;contraindication;;
1198;Hiking is a form of walking in rough terrain. With the selection of the hiking route, an easy nature on good paths to a demanding nature on unpaved paths and the selection of the duration are possible. By choosing your own pace, you can cover longer distances and prevent over-exertion.;Wandern ist eine Form des Gehens in unwegsamen Gelände. Mit der Auswahl der Wanderroute sind eine leichte Beschaffenheit auf guten Wegen bis zu einer anspruchsvollen Beschaffenheit auf unbefestigten Wegen und die Auswahl der Dauer möglich. Durch das selbstgewählte Tempo kann man längere Strecken zurücklegen und eine zu hohe Beanspruchung vorbeugen.;L'escursionismo è una forma di camminata su terreni accidentati, generalmente in montagna. Puoi scegliere diversi tipi di percorsi escursionistici, che generalmente sono segalati in base al grado di difficoltà, alla pendenza e alla durata. In base al tuo grado di allenamento, puoi scegliere i sentieri più adatti e prevenire uno sforzo eccessivo, godendo comunque della natura. Qui puoi trovare informazioni sulla classificazione dei sentieri: https://www.fieitalia.com/fie/cosa-facciamo/sport/escursionismo/classificazione-dei-sentieri/ ;Hiken is wandelen over ruw terrein. Je kunt kiezen voor een makkelijke hikingroute over goede paden of een inspannende over onverharde paden en zelf de duur bepalen.;;0;;;;;hiking;description;;
1199;It is a good cardiovascular workout in nature and can be adapted for any level of ability. There are many beautiful hiking trails with sights and viewpoints that make the hiking experience varied and interesting.;Es ist ein gutes Herz-Kreislauftraining in der Natur und kann für jedes Leistungsniveau angepasst werden. Es gibt viele schöne Wanderwege mit Sehenswürdigkeiten und Aussichtspunkten die das Wandererlebnis abwechslungsreich Interessant gestalten.;È un buon allenamento cardiovascolare in mezzo alla natura e può essere adattato a qualsiasi livello di abilità. Ci sono molti bellissimi sentieri escursionistici, con attrazioni e punti panoramici, che rendono l'esperienza ricca e interessante.Puoi inizare ad informarti da questo link: https://www.trekking.it/i-nostri-consigli/escursioni-principianti-consigli/ ;Het is een goede cardiovasculaire work-out in de natuur en kan worden aangepast aan elk niveau. Er zijn veel mooie hikingroutes met bezienswaardigheden en uitzichten die de hiking-ervaring gevarieerd en interessant maken.;;0;;;;;hiking;advantage;;
1200;The choice of the route in terms of duration and nature should be well planned.;Die Auswahl der Strecke bezüglich Dauer und Beschaffenheit sollte gut geplant sein.;La scelta del percorso deve essere ben pianificata. Se sei alle prime armi, ci sono molti gruppi che organizzano escursioni di gruppo guidate. Cerca queste opportunità nella tua zona! ;De gekozen route moet goed gepland worden wat betreft duur en aard.;;0;;;;;hiking;warning;;
1201;Select comfortable but sturdy footwear and weather-appropriate clothing. The sole of the footwear should have sufficient tread to minimize the risk of slipping. It may be advisable to wear shoes that rise above ankle height to stabilize the ankle and prevent twisting.;Bequemes aber festes Schuhwerk und wetterbedingte Kleidung auswählen. Die Sohle des Schuhwerks sollte ausreichend Profil aufweisen, um die Rutschgefahr zu minimieren. Unter Umständen empfiehlt es sich Schuhe, die über Knöchelhöhe ragen zu tragen, um das Fußgelenk zu stabilisieren und das Umknicken zu verhindern.;Le calzature dovrebbero essere comode ma robuste, gli indumenti adatti alle condizioni meteorologiche. Le scarpe da trekking hanno un battistrada sufficiente per ridurre al minimo il rischio di scivolare e una suola che amortizza gli urti. Se superano l'altezza della caviglia, possono aiutare a stabilizzare e prevenire distorsioni. Recati in un negozio di articoli sportivi, certamente troverai consigli adeguati per scegliere al meglio!;Kies voor comfortabel maar stevig schoeisel en kleding die past bij het weer. De zolen van je schoenen moeten genoeg profiel hebben om het risico van uitglijden te minimaliseren. Het is raadzaam om schoenen te dragen tot boven de enkel om de enkel te stabiliseren en te voorkomen dat je hem verdraait.;;0;;;;;hiking;bullet point;;
1202;Choose a suitable tour. Start with easy walks and gradually increase the length, incline or decline of the route.;Wähle eine geeignete Tour. Beginne mit leichten Wanderungen und steigere allmählich die Länge, die Steigung oder das Gefälle der Strecke.;Scegli un tour adatto. Inizia con facili passeggiate e aumenta gradualmente la lunghezza, la pendenza e la difficoltà del percorso. Trovi alcuni consigli a questi link: http://www.viaggizainoinspalla.com/2020/09/10/escursionismo-per-principianti-guida/ ;Kies een geschikte route. Begin met makkelijke wandelingen en maak de route geleidelijk aan langer, steiler omhoog of steiler omlaag.;;0;;;;;hiking;bullet point;;
1203;Pay attention to surefootedness on unpaved paths;Bei unbefestigten Wegen auf Trittsicherheit achten;Fai attenzione nei sentieri non asfaltati.;Zorg dat je goed kunt lopen op onverharde paden.;;0;;;;;hiking;bullet point;;
1204;Take enough liquid and food with you on longer tours;Bei längeren Touren genügend Flüssigkeit und Nahrung mitnehmen;Porta con te abbastanza liquidi e cibo durante le escusioni più lunghe.;Neem genoeg eten en drinken mee op langere tochten.;;0;;;;;hiking;bullet point;;
1205;For unfamiliar tours, good planning and possibly maps for orientation are necessary;Bei unbekannten Touren ist eine gute Planung und eventuell Kartenmaterial zur Orientierung nötig;Se non conosci il seniero, dovresti fare una buona pianificazione e portare o consultare delle mappe per l'orientamento.;Bij onbekende routes zijn een goede planning en mogelijk plattegronden voor oriëntatie vereist.;;0;;;;;hiking;bullet point;;
1206;Swimming offers endurance and strength training in which the joints are relieved of stress in the water. It trains especially the leg and arm muscles and endurance.;Das Schwimmen bietet ein Ausdauer- und Krafttraining bei dem die Gelenke im Wasser entlastet beansprucht werden. Es trainiert vor Allem die Bein- und Armmuskulatur und die Ausdauer.;Il nuoto ti allena sia a livello di resistenza che di forza. Svolgendosi in acqua, non c'è stress per le articolazioni. I muscoli delle gambe e delle braccia saranno tonificati, insieme a numerose fasce addominali.;Met zwemmen train je uithoudingsvermogen en kracht terwijl de gewrichten ontspannen in het water. Vooral de arm- en beenspieren en het uithoudingsvermogen worden getraind.;;0;;;;;swimming;description;;
1207;"Due to the buoyancy of the water, the body is ""carried"" in the water and thus less of its own weight has to be carried. Joints are relieved.";Durch den Wasserauftrieb wird der Körper im Wasser „getragen“ und somit muss weniger Eigengewicht getragen werden. Gelenke werden entlastet.;Il corpo galleggia e viene trasportato dall'acqua, il peso quindi è alleggerito e i movimenti delle articolazioni protetti.;"Door de opwaartse druk van het water wordt het lichaam ""gedragen"" en wordt het dus minder belast met zijn eigen gewicht. Gewrichten worden ontlast.";;0;;;;;swimming;advantage;;
1208;You also sweat a lot when swimming in water. Therefore, make sure you drink enough fluids. It is recommended to drink 250ml of liquid every 15 minutes.;Auch beim Schwimmen im Wasser wird stark geschwitzt. Deshalb auf genügend Flüssigkeitsaufnahme achten. Es empfiehlt sich alle 15 Minuten 250ml Flüssigkeit zu sich zu nehmen.;Il nuoto fa sudare molto. Pertanto, assicurati di bere a sufficienza. E' consigliabile bere 250ml di acqua ogni 15 minuti.;Je zweet ook veel als je in water zwemt. Zorg daarom dat je genoeg drinkt. Er wordt geadviseerd om elke 15 minuten 250 ml vocht te drinken.;;0;;;;;swimming;warning;;
1209;Prepare for the water and do not jump into the water too quickly;Sich auf das Wasser vorbereiten und nicht zu schnell ins Wasser springen;Preparti ad entrare in acqua, non immergerti troppo velocemente.;Bereid je voor op het water en spring er niet te snel in.;;0;;;;;swimming;bullet point;;
1210;Check the water temperature (ideal 25-27°C) before entering.;Wassertemperatur (Ideal 25-27°C) vor dem Betreten begutachten ;Controlla la temperatura dell'acqua prima di entrare. Quella ideale è intorno ai 25 o 27 ° C.;Controleer de watertemperatuur (ideaal: 25-27°C) voordat je erin gaat.;;0;;;;;swimming;bullet point;;
1211;Possibly choose a pool in which you can still stand so that you can take a break at any time;Eventuell ein Becken wählen in dem man noch stehen kann damit man jederzeit eine Pause einlegen kann;Puoi nuotare liberamente al mare, oppure in piscina. In ogni caso scegli un fondale non troppo profondo, in cui puoi stare in piedi, in modo da poter fare una pausa in qualsiasi momento.;Kies eventueel een bassin uit waar je kunt staan zodat je op elk moment kunt pauzeren.;;0;;;;;swimming;bullet point;;
1212;Caution in case of high blood pressure (blood pressure above 160/90 mmHg).;Vorsicht bei hohem Blutdruck (Blutdruck über 160/90 mmHg);Attenzione in caso di pressione sanguigna alta (pressione sanguigna superiore a 160/90 mmHg).;Wees voorzichtig als je een hoge bloeddruk hebt (hoger dan 160/90 mmHg).;;0;;;;;swimming;bullet point;;
1213;Heart failure;Herzinsuffizienz ;Insufficienza cardiaca;Hartfalen;;0;;;;;swimming;contraindication;;
1214;Open wounds;Offene Wunden;Ferite aperte;Open wonden;;0;;;;;swimming;contraindication;;
1215;This is a good way to train the cardiovascular system and all the muscles. Water aerobics is possible for any level of fitness and age. The choice of exercises and equipment in the water determines the intensity of the workout.;Dies ist eine gute Möglichkeit bei der das Herz-Kreislaufsystem und die gesamte Muskulatur trainiert werden kann. Wasseraerobic ist für jeden Leistungszustand und Alter möglich. Die Wahl der Übungen und Hilfsmittel im Wasser entscheidet über die Intensität mit der trainiert wird.;L'acqua gym va bene per qualsiasi livello di forma fisica ed età. La scelta degli esercizi e delle attrezzature in acqua determina l'intensità dell'allenamento. Oltre ad essere divertente e, solitamente, a ritmo di musica, è un buon modo per allenare il sistema cardiovascolare e tutti i muscoli.;Dit is een goede manier om het cardiovasculaire systeem en alle spieren te trainen. Aqua-aerobics is geschikt voor elk fitheidsniveau en elke leeftijd. De keuze van oefeningen en hulpmiddelen in het water bepaalt de intensiteit van de work-out.;;0;;;;;water aerobic;description;;
1216;The muscles are trained through the water resistance. The intensity can be adjusted by the selected movement speed, faster movements are more demanding i.e. more intensive. Since in the water the body is relieved, it is a joint-gentle way to train.;Durch den Wasserwiderstand wird die Muskulatur trainiert. Durch die gewählte Bewegungsgeschwindigkeit kann die Intensität angepasst werden, schnellere Bewegungen sind anspruchvoller dh intensiver. Da im Wasser der Körper entlastet wird, ist es eine gelenkschonende Möglichkeit zu trainieren.;La resistenza e l'attrito dell'acqua, permette ai muscoli di tonificarsi. Più i movimenti sono veloci, più l'allenamento sarà intenso e impegnativo. Anche in questo caso, le articolazioni si muovono in modo sicuro e senza stress.;De spieren worden getraind door de weerstand van het water. De intensiteit kan worden aangepast via de gekozen beweegsnelheid, snellere bewegingen zijn inspannender oftewel intensiever. Aangezien het lichaam ontlast wordt in het water, is deze manier van trainen vriendelijk voor de gewrichten.;;0;;;;;water aerobic;advantage;;
1217;You also sweat a lot when moving around in the water. Therefore, make sure you drink enough fluids.;Auch beim Bewegen im Wasser wird stark geschwitzt. Deshalb auf genügend Flüssigkeitsaufnahme achten.;IL movimento aerobico in acqua fa sudare molto. Pertanto, assicurati di bere abbastanza liquidi.;Je zweet ook veel als je door het water beweegt. Zorg daarom dat je genoeg vocht drinkt.;;0;;;;;water aerobic;warning;;
1218;Pool in which you are up to the chest in water;Becken in dem man bis zur Brust im Wasser ist;L'acqua della psicina dovrebbe arrivare all'altezza del tuo petto.;Bassin waarin je tot aan je borst in het water staat.;;0;;;;;water aerobic;bullet point;;
1219;It is ideal to train under guidance;Ideal ist es unter Anleitung zu trainieren;Scegli un istruttore e un corso per questo allenamento.;Trainen onder begeleiding is ideaal.;;0;;;;;water aerobic;bullet point;;
1220;The water temperature should be 28-30°C. It can be a little lower for intensive loads and a little higher for lighter loads.;Die Wassertemperatur sollte bei 28-30°C liegen. Bei Intensiven Belastungen kann sie etwas niedriger und bei leichterer Belastung etwas höher liegen.;La temperatura dell'acqua dovrebbe essere di 28-30 ° C. Può essere un po 'più basso per carichi intensivi e un po' più alto per carichi più leggeri.;De watertemperatuur zou 28-30°C moeten zijn. Het mag iets lager zijn bij zware belasting en iets hoger bij lichtere belasting.;;0;;;;;water aerobic;bullet point;;
1221;Caution in case of high blood pressure (blood pressure above 160/90 mmHg);Vorsicht bei hohem Blutdruck (Blutdruck über 160/90 mmHg);Attenzione in caso di pressione sanguigna alta (pressione sanguigna superiore a 160/90 mmHg);Wees voorzichtig als je een hoge bloeddruk hebt (hoger dan 160/90 mmHg).;;0;;;;;water aerobic;bullet point;;
1222;Heart failure;Herzinsuffizienz ;Insufficienza cardiaca;Hartfalen;;0;;;;;water aerobic;contraindication;;
1223;Open wounds;Offene Wunden;Ferite aperte;Open wonden;;0;;;;;water aerobic;contraindication;;
1224;Archery is about hitting a specific target with a bow and arrow. It requires concentration and uses the shoulder and arm muscles.;Bei dem Bogenschießen geht es darum mit einem Pfeil und Bogen ein bestimmtes Ziel zu treffen. Es ist Konzentration notwendig und beansprucht die Schulter- und Armmuskulatur.;Il tiro con l'arco consiste nel colpire un bersaglio specifico con arco e frecce. Richiede concentrazione, utilizza i muscoli delle spalle e delle braccia, e molto di più come spiegato in questo articolo: http://www.benessere.com/fitness_e_sport/sport/tiro_arco.htm ;Bij boogschieten gaat het erom een bepaald doel te raken met een pijl-en-boog. Het vergt concentratie en je gebruikt de spieren van je schouders en armen.;;0;;;;;archery;description;;
